GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
749439674,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,,,,,,,,,,,1,71,71,7,2,7.4,40,4,40,-1.581027668,2,"Nebraska, United States",US,USNE,41.1289,-98.2883,NE,0,,,,,,,2,"Nebraska, United States",US,USNE,41.1289,-98.2883,NE,20180420,http://1049maxcountry.com/abc_national/southwest-passengers-on-flight-with-deadly-engine-failure-get-money-travel-vouchers-abcid36059713/
749439675,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,,,,,,,,,,,1,90,90,9,2,-2,40,4,40,-1.581027668,2,"Nebraska, United States",US,USNE,41.1289,-98.2883,NE,0,,,,,,,2,"Nebraska, United States",US,USNE,41.1289,-98.2883,NE,20180420,http://1049maxcountry.com/abc_national/southwest-passengers-on-flight-with-deadly-engine-failure-get-money-travel-vouchers-abcid36059713/
749443652,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,,,,,,,,,,,1,71,71,7,2,7.4,10,1,10,-0.421052632,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,0,,,,,,,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20180420,http://www.ktbb.com/post/?p=709089
749376028,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,,,,,,,,,,,1,51,51,5,1,3.4,14,1,10,6.271186441,2,"Ohio, United States",US,USOH,40.3736,-82.7755,OH,0,,,,,,,2,"Ohio, United States",US,USOH,40.3736,-82.7755,OH,20180420,http://www.aerospacemanufacturinganddesign.com/article/boeing-honors-suppliers-year-awards-042018/
749295113,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,,,,,,,,,,,1,42,42,4,1,1.9,10,2,10,2.215676649,1,Trinidad And Tobago,TD,TD,11,-61,TD,0,,,,,,,1,Trinidad And Tobago,TD,TD,11,-61,TD,20180420,http://jamaica-gleaner.com/article/business/20180420/drive-revenue-caribbean-airlines-offers-multi-island-hops-and-ticket
749326751,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,,,,,,,,,,,0,61,61,6,2,6.4,10,1,10,-6.367041199,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,0,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20180420,https://www.rt.com/business/424643-russia-ban-titanium-exports-us/
749376030,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,,,,,,,,,,,0,111,111,11,3,-2,20,2,20,3.734188833,4,"Rome, Lazio, Italy",IT,IT07,41.9,12.4833,-126693,0,,,,,,,4,"Rome, Lazio, Italy",IT,IT07,41.9,12.4833,-126693,20180420,https://www.iol.co.za/travel/air-italy-and-qatar-airways-announce-codeshare-14559879
749424179,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,,,,,,,,,,,1,90,90,9,2,-2,620,59,610,-0.631369263,3,"Dallas, Texas, United States",US,USTX,32.7831,-96.8067,1380944,0,,,,,,,3,"Dallas, Texas, United States",US,USTX,32.7831,-96.8067,1380944,20180420,http://abc13.com/southwest-passengers-on-flight-with-deadly-engine-failure-get-money-travel-vouchers/3370631/
749424177,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,,,,,,,,,,,1,71,71,7,2,7.4,620,59,610,-0.631369263,3,"Dallas, Texas, United States",US,USTX,32.7831,-96.8067,1380944,0,,,,,,,3,"Dallas, Texas, United States",US,USTX,32.7831,-96.8067,1380944,20180420,http://abc13.com/southwest-passengers-on-flight-with-deadly-engine-failure-get-money-travel-vouchers/3370631/
749408859,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,,,,,,,,,,,1,51,51,5,1,3.4,4,1,4,6.18556701,4,"Madras, Tamil Nadu, India",IN,IN25,13.0833,80.2833,-2103041,0,,,,,,,4,"Madras, Tamil Nadu, India",IN,IN25,13.0833,80.2833,-2103041,20180420,https://www.westsideseattle.com/search/site/ballard%20news%20tribune%20ballard%20news%20tribune%202018%2004%2020%20local%20high%20schools%20will%20participate%20walkout%20columbine%20tragedy
749476344,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,USAMIL,THE US,USA,,,,,MIL,,,1,195,195,19,4,-10,6,1,6,-4.823151125,1,Afghanistan,AF,AF,33,66,AF,1,Afghanistan,AF,AF,33,66,AF,1,Afghanistan,AF,AF,33,66,AF,20180420,http://www.businessinsider.com/a-small-part-is-causing-big-problems-for-army-apache-helicopters-2018-4
749369107,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,BRAGOVMIL,BRAZIL,BRA,,,,,GOV,MIL,,1,11,11,1,1,-0.1,100,7,100,2.233359522,1,Brazil,BR,BR,-10,-55,BR,1,Brazil,BR,BR,-10,-55,BR,1,Brazil,BR,BR,-10,-55,BR,20180420,http://www.4-traders.com/BOEING-COMPANY-THE-4816/news/Boeing-Brazil-s-Embraer-close-to-tie-up-26394205/
749459893,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,KOR,SEOUL,KOR,,,,,,,,1,36,36,3,1,4,2,1,2,-3.264925373,1,Germany,GM,GM,51.5,10.5,GM,1,Germany,GM,GM,51.5,10.5,GM,1,Germany,GM,GM,51.5,10.5,GM,20180420,http://www.pravdareport.com/society/stories/20-04-2018/140819-korean_boeing-0/
749326756,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,MYS,KUALA LUMPUR,MYS,,,,,,,,0,42,42,4,1,1.9,10,1,10,-2.443991853,1,Iran,IR,IR,32,53,IR,1,Iran,IR,IR,32,53,IR,1,Iran,IR,IR,32,53,IR,20180420,https://engineeringevil.com/2014/03/31/mh370-kept-hidden-at-top-secret-us-military-base-media-reports/
749309807,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,ISR,ISRAEL,ISR,,,,,,,,1,112,112,11,3,-2,10,1,10,-3.878116343,1,Israel,IS,IS,31.5,34.75,IS,1,Israel,IS,IS,31.5,34.75,IS,1,Israel,IS,IS,31.5,34.75,IS,20180420,http://www.kgw.com/article/news/crime/driver-shot-with-pregnant-wife-next-to-him-during-road-rage-incident/283-543352625
749326755,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,MUS,MAURITIUS,MUS,,,,,,,,1,42,42,4,1,1.9,10,1,10,-1.557632399,1,Mauritius,MP,MP,16,146,MP,1,Mauritius,MP,MP,16,146,MP,1,Mauritius,MP,MP,16,146,MP,20180420,https://www.standard.co.uk/news/crime/former-british-airways-pilot-charged-over-trying-to-fly-plane-while-four-times-over-alcohol-limit-a3819026.html
749230897,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,BUS,COMPANY,,,,,,BUS,,,0,20,20,2,1,3,10,1,10,0.355871886,1,New Zealand,NZ,NZ,-42,174,NZ,1,New Zealand,NZ,NZ,-42,174,NZ,1,New Zealand,NZ,NZ,-42,174,NZ,20180420,http://atwonline.com/operations-technology/analysis-creative-cabin-designs-abound-will-they-sell
749357853,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,GBR,BIRMINGHAM,GBR,,,,,,,,0,42,42,4,1,1.9,6,1,6,-0.18115942,1,United Kingdom,UK,UK,54,-4,UK,1,United Kingdom,UK,UK,54,-4,UK,1,United Kingdom,UK,UK,54,-4,UK,20180420,https://www.theartnewspaper.com/news/liftoff-for-roger-hiorns-uk-artist-buries-planes-at-three-sites-as-part-of-growing-global-network
749467022,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,MIL,COMMANDO,,,,,,MIL,,,1,190,190,19,4,-10,5,1,5,0,1,United Kingdom,UK,UK,54,-4,UK,1,United Kingdom,UK,UK,54,-4,UK,1,United Kingdom,UK,UK,54,-4,UK,20180420,https://www.militarytimes.com/news/your-army/2018/04/20/airborne-units-getting-new-vehicle-this-year-legs-will-have-to-wait/
749467021,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,MIL,COMMANDO,,,,,,MIL,,,1,141,141,14,3,-6.5,5,1,5,0,1,United Kingdom,UK,UK,54,-4,UK,1,United Kingdom,UK,UK,54,-4,UK,1,United Kingdom,UK,UK,54,-4,UK,20180420,https://www.militarytimes.com/news/your-army/2018/04/20/airborne-units-getting-new-vehicle-this-year-legs-will-have-to-wait/
749357854,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,43,43,4,1,2.8,8,2,8,-0.154883591,1,United Kingdom,UK,UK,54,-4,UK,1,United Kingdom,UK,UK,54,-4,UK,1,United Kingdom,UK,UK,54,-4,UK,20180420,https://www.theartnewspaper.com/news/liftoff-for-roger-hiorns-uk-artist-buries-planes-at-three-sites-as-part-of-growing-global-network
749373528,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,BRAGOVMIL,BRAZIL,BRA,,,,,GOV,MIL,,1,11,11,1,1,-0.1,10,1,10,2.527075812,4,"Sao Jose Dos Campos, SãPaulo, Brazil",BR,BR27,-23.1833,-45.8833,-671408,4,"Sao Jose Dos Campos, SãPaulo, Brazil",BR,BR27,-23.1833,-45.8833,-671408,4,"Sao Jose Dos Campos, SãPaulo, Brazil",BR,BR27,-23.1833,-45.8833,-671408,20180420,https://www.msn.com/en-us/finance/companies/boeing-brazils-embraer-close-to-tie-up-report/ar-AAw6BBw
749408865,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,IND,MADRAS,IND,,,,,,,,1,51,51,5,1,3.4,6,1,6,6.18556701,4,"Madras, Tamil Nadu, India",IN,IN25,13.0833,80.2833,-2103041,4,"Madras, Tamil Nadu, India",IN,IN25,13.0833,80.2833,-2103041,4,"Madras, Tamil Nadu, India",IN,IN25,13.0833,80.2833,-2103041,20180420,https://www.westsideseattle.com/search/site/ballard%20news%20tribune%20ballard%20news%20tribune%202018%2004%2020%20local%20high%20schools%20will%20participate%20walkout%20columbine%20tragedy
749256059,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,IRN,IRAN,IRN,,,,,,,,1,43,43,4,1,2.8,5,1,5,1.219512195,4,"Aseman, Yazd, Iran",IR,IR40,32.3878,54.6363,10837018,4,"Aseman, Yazd, Iran",IR,IR40,32.3878,54.6363,10837018,4,"Aseman, Yazd, Iran",IR,IR40,32.3878,54.6363,10837018,20180420,"http://www.ttnworldwide.com/Article/277129/Iran-to-get-14-ATR,-Airbus,-Boeing-jets-this-year"
749459892,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,KOR,SEOUL,KOR,,,,,,,,1,36,36,3,1,4,8,1,8,-3.264925373,4,"Kola Peninsula, Murmanskaya Oblast', Russia",RS,RS49,67.2995,37.5509,-2931360,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,37.5664,127,-716583,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,37.5664,127,-716583,20180420,http://www.pravdareport.com/society/stories/20-04-2018/140819-korean_boeing-0/
749482020,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,MYS,KUALA LUMPUR,MYS,,,,,,,,1,42,42,4,1,1.9,2,1,1,-1.6,4,"Kathmandu, Bagmati, Nepal",NP,NP01,27.7167,85.3167,-1022136,4,"Kuala Lumpur, Kuala Lumpur, Malaysia",MY,MY14,3.16667,101.7,-2403010,4,"Kathmandu, Bagmati, Nepal",NP,NP01,27.7167,85.3167,-1022136,20180420,http://www.thejakartapost.com/news/2018/04/21/malindo-flight-skids-runway-nepal.html
749482021,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,MYS,KUALA LUMPUR,MYS,,,,,,,,1,42,42,4,1,1.9,14,1,7,-1.6,4,"Kuala Lumpur, Kuala Lumpur, Malaysia",MY,MY14,3.16667,101.7,-2403010,4,"Kuala Lumpur, Kuala Lumpur, Malaysia",MY,MY14,3.16667,101.7,-2403010,4,"Kuala Lumpur, Kuala Lumpur, Malaysia",MY,MY14,3.16667,101.7,-2403010,20180420,http://www.thejakartapost.com/news/2018/04/21/malindo-flight-skids-runway-nepal.html
749305383,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,NPL,KATHMANDU,NPL,,,,,,,,1,43,43,4,1,2.8,4,1,4,-5.592841163,1,Malaysia,MY,MY,2.5,112.5,MY,4,"Kathmandu, Bagmati, Nepal",NP,NP01,27.7167,85.3167,-1022136,4,"Kathmandu, Bagmati, Nepal",NP,NP01,27.7167,85.3167,-1022136,20180420,https://www.bangkokpost.com/news/world/1449338/jet-skids-off-runway-causing-kathmandu-airport-chaos
749305382,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,NPL,KATHMANDU,NPL,,,,,,,,1,43,43,4,1,2.8,6,1,6,-5.592841163,4,"Kathmandu, Bagmati, Nepal",NP,NP01,27.7167,85.3167,-1022136,4,"Kathmandu, Bagmati, Nepal",NP,NP01,27.7167,85.3167,-1022136,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,13.75,100.517,-3250083,20180420,https://www.bangkokpost.com/news/world/1449338/jet-skids-off-runway-causing-kathmandu-airport-chaos
749459896,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,RUS,KARELIA,RUS,,,,,,,,0,42,42,4,1,1.9,2,1,2,-3.264925373,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,37.5664,127,-716583,4,"Korpiyarvi, Kareliya, Russia",RS,RS28,62.15,31.9,-2933652,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,37.5664,127,-716583,20180420,http://www.pravdareport.com/society/stories/20-04-2018/140819-korean_boeing-0/
749459895,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,RUS,RUSSIA,RUS,,,,,,,,0,42,42,4,1,1.9,2,1,2,-3.264925373,4,"Korpiyarvi, Kareliya, Russia",RS,RS28,62.15,31.9,-2933652,4,"Louhi, Kareliya, Russia",RS,RS28,66.0762,33.0475,-2948023,4,"Korpiyarvi, Kareliya, Russia",RS,RS28,62.15,31.9,-2933652,20180420,http://www.pravdareport.com/society/stories/20-04-2018/140819-korean_boeing-0/
749459894,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,RUS,KARELIA,RUS,,,,,,,,0,42,42,4,1,1.9,6,1,6,-3.264925373,4,"Korpiyarvi, Kareliya, Russia",RS,RS28,62.15,31.9,-2933652,5,"Karelia, Kareliya, Russia",RS,RS28,64,32.5,-2921465,4,"Korpiyarvi, Kareliya, Russia",RS,RS28,62.15,31.9,-2933652,20180420,http://www.pravdareport.com/society/stories/20-04-2018/140819-korean_boeing-0/
749326757,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,RUS,RUSSIAN,RUS,,,,,,,,1,50,50,5,1,3.5,10,1,10,0.862068966,4,"Moscow Sheremetyevo, Moskva, Russia",RS,RS48,55.9719,37.4139,-3001861,4,"Moscow Sheremetyevo, Moskva, Russia",RS,RS48,55.9719,37.4139,-3001861,4,"Moscow Sheremetyevo, Moskva, Russia",RS,RS48,55.9719,37.4139,-3001861,20180420,http://www.rusaviainsider.com/40th-boeing-737-800-delivered-russias-aeroflot/
749330375,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,LAB,WORKER,,,,,,LAB,,,0,120,120,12,3,-4,10,1,10,-0.89047195,3,"Long Beach, California, United States",US,USCA,33.767,-118.189,1652747,3,"Long Beach, California, United States",US,USCA,33.767,-118.189,1652747,3,"Long Beach, California, United States",US,USCA,33.767,-118.189,1652747,20180420,https://www.presstelegram.com/2015/02/26/workers-at-boeing-say-goodbye-to-c-17-with-last-major-join-thursday/
749330374,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,LAB,WORKER,,,,,,LAB,,,0,11,11,1,1,-0.1,10,1,10,-0.89047195,3,"Long Beach, California, United States",US,USCA,33.767,-118.189,1652747,3,"Long Beach, California, United States",US,USCA,33.767,-118.189,1652747,3,"Long Beach, California, United States",US,USCA,33.767,-118.189,1652747,20180420,https://www.presstelegram.com/2015/02/26/workers-at-boeing-say-goodbye-to-c-17-with-last-major-join-thursday/
749227194,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,USA,PHILADELPHIA,USA,,,,,,,,1,60,60,6,2,6,8,1,8,-3.95480226,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20180420,http://www.fourstateshomepage.com/news/national/jet-with-engine-window-damage-makes-emergency-landing/1130275717
749495718,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,BUS,INDUSTRY,,,,,,BUS,,,1,42,42,4,1,1.9,5,1,5,0.273972603,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20180420,https://www.defensenews.com/pentagon/2018/04/20/white-house-announces-new-deputy-national-security-advisor/
749488124,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,USA,PHILADELPHIA,USA,,,,,,,,1,42,42,4,1,1.9,8,1,8,-5.660377358,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,20180420,http://abc7news.com/faa-orders-inspections-of-engines-like-one-in-southwest-accident/3371874/
749227193,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,USA,ORLANDO,USA,,,,,,,,1,42,42,4,1,1.9,11,2,11,-1.3951595,3,"Orlando, Florida, United States",US,USFL,28.5383,-81.3792,288240,3,"Orlando, Florida, United States",US,USFL,28.5383,-81.3792,288240,3,"Orlando, Florida, United States",US,USFL,28.5383,-81.3792,288240,20180420,http://www.fourstateshomepage.com/news/national/jet-with-engine-window-damage-makes-emergency-landing/1130275717
749476345,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,USAMIL,THE US,USA,,,,,MIL,,,1,195,195,19,4,-10,4,1,4,-4.823151125,2,"Kentucky, United States",US,USKY,37.669,-84.6514,KY,2,"Kentucky, United States",US,USKY,37.669,-84.6514,KY,2,"Kentucky, United States",US,USKY,37.669,-84.6514,KY,20180420,http://www.businessinsider.com/a-small-part-is-causing-big-problems-for-army-apache-helicopters-2018-4
749376035,20180420,201804,2018,2018.3014,MNCUSABUS,BOEING,USA,,,,,MNC,BUS,,BUS,BUSINESS,,,,,,BUS,,,0,51,51,5,1,3.4,6,1,6,6.271186441,2,"Michigan, United States",US,USMI,43.3504,-84.5603,MI,2,"Michigan, United States",US,USMI,43.3504,-84.5603,MI,2,"Michigan, United States",US,USMI,43.3504,-84.5603,MI,20180420,http://www.aerospacemanufacturinganddesign.com/article/boeing-honors-suppliers-year-awards-042018/
749250475,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,USA,NEW YORK,USA,,,,,,,,1,42,42,4,1,1.9,3,1,3,-4.081632653,3,"Albuquerque, New Mexico, United States",US,USNM,35.0845,-106.651,928679,3,"Albuquerque, New Mexico, United States",US,USNM,35.0845,-106.651,928679,3,"Albuquerque, New Mexico, United States",US,USNM,35.0845,-106.651,928679,20180420,http://www.examiner-enterprise.com/news/20180419/20-minutes-of-terror-in-sky
749267338,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,NMR,NORTH AMERICA,NMR,,,,,,,,1,20,20,2,1,3,2,2,2,-0.759921708,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20180420,http://www.vnews.com/Column-Why-label-the-Southwest-captain-a--female-pilot--16973227
749267339,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,USA,UNITED STATES,USA,,,,,,,,1,20,20,2,1,3,5,3,5,0.140634719,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20180420,http://www.vnews.com/Column-Why-label-the-Southwest-captain-a--female-pilot--16973227
749250472,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,USA,UNITED STATES,USA,,,,,,,,1,36,36,3,1,4,6,1,6,-4.081632653,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,3,"Love Field, New York, United States",US,USNY,43.0528,-75.4103,2501027,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20180420,http://www.examiner-enterprise.com/news/20180419/20-minutes-of-terror-in-sky
749250476,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,USA,NEW YORK,USA,,,,,,,,1,42,42,4,1,1.9,17,3,17,-3.518104317,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20180420,http://www.examiner-enterprise.com/news/20180419/20-minutes-of-terror-in-sky
749373529,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,BRAGOVMIL,BRAZIL,BRA,,,,,GOV,MIL,,1,11,11,1,1,-0.1,20,1,20,-1.039861352,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20180420,http://www.btvi.in/article/read/industry/68161/boeing--brazil-s-embraer-sa--close-to-tie-up--report
749314042,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,BUS,AIRLINE,,,,,,BUS,,,1,20,20,2,1,3,2,1,2,-0.749625187,3,"Hudson River, New York, United States",US,USNY,40.6968,-74.0282,970226,3,"Hudson River, New York, United States",US,USNY,40.6968,-74.0282,970226,3,"Hudson River, New York, United States",US,USNY,40.6968,-74.0282,970226,20180420,http://www.reflector.com/Op-Ed/2018/04/20/Sully-was-simply-a-hero-period-Why-label-the-Southwest-captain-a-female-pilot.html
749314043,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,BUS,AIRLINE,,,,,,BUS,,,1,36,36,3,1,4,2,1,2,-0.749625187,3,"Hudson River, New York, United States",US,USNY,40.6968,-74.0282,970226,3,"Hudson River, New York, United States",US,USNY,40.6968,-74.0282,970226,3,"Hudson River, New York, United States",US,USNY,40.6968,-74.0282,970226,20180420,http://www.reflector.com/Op-Ed/2018/04/20/Sully-was-simply-a-hero-period-Why-label-the-Southwest-captain-a-female-pilot.html
749376036,20180420,201804,2018,2018.3014,MNCUSABUS,BOEING,USA,,,,,MNC,BUS,,BUS,BUSINESS,,,,,,BUS,,,0,51,51,5,1,3.4,4,1,4,6.271186441,2,"Ohio, United States",US,USOH,40.3736,-82.7755,OH,2,"Ohio, United States",US,USOH,40.3736,-82.7755,OH,2,"Ohio, United States",US,USOH,40.3736,-82.7755,OH,20180420,http://www.aerospacemanufacturinganddesign.com/article/boeing-honors-suppliers-year-awards-042018/
749247280,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,USA,UNITED STATES,USA,,,,,,,,0,60,60,6,2,6,4,2,4,-2.04551207,3,"Dallas, Texas, United States",US,USTX,32.7831,-96.8067,1380944,3,"Philadelphia, Pennsylvania, United States",US,USPA,39.9523,-75.1638,1209052,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,20180420,https://www.mirror.co.uk/news/us-news/firefighter-who-tried-save-woman-12394821
749250474,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,USA,NEW YORK CITY,USA,,,,,,,,1,42,42,4,1,1.9,4,1,4,-4.081632653,3,"Albuquerque, New Mexico, United States",US,USNM,35.0845,-106.651,928679,3,"Philadelphia, Pennsylvania, United States",US,USPA,39.9523,-75.1638,1209052,3,"Albuquerque, New Mexico, United States",US,USNM,35.0845,-106.651,928679,20180420,http://www.examiner-enterprise.com/news/20180419/20-minutes-of-terror-in-sky
749207513,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,USA,PHILADELPHIA,USA,,,,,,,,1,60,60,6,2,6,22,3,22,-3.24327135,3,"Philadelphia, Pennsylvania, United States",US,USPA,39.9523,-75.1638,1209052,3,"Philadelphia, Pennsylvania, United States",US,USPA,39.9523,-75.1638,1209052,3,"Philadelphia, Pennsylvania, United States",US,USPA,39.9523,-75.1638,1209052,20180420,https://news.sky.com/story/woman-sucked-out-of-plane-airline-sought-more-time-for-engine-inspections-11338400
749207509,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,USA,PHILADELPHIA,USA,,,,,,,,1,42,42,4,1,1.9,343,45,343,-3.881856705,3,"Dallas, Texas, United States",US,USTX,32.7831,-96.8067,1380944,3,"Philadelphia, Pennsylvania, United States",US,USPA,39.9523,-75.1638,1209052,3,"Philadelphia, Pennsylvania, United States",US,USPA,39.9523,-75.1638,1209052,20180420,http://www.dailyprogress.com/news/business/wire/southwest-airlines-sought-more-time-for-engine-inspections/article_1c94cfe5-ebef-5643-8b65-8547fb7276f0.html
749258910,20180420,201804,2018,2018.3014,MNCUSA,BOEING,USA,,,,,MNC,,,USA,UNITED STATES,USA,,,,,,,,1,42,42,4,1,1.9,32,9,32,-0.999704382,2,"New Mexico, United States",US,USNM,34.8375,-106.237,NM,3,"Philadelphia, Pennsylvania, United States",US,USPA,39.9523,-75.1638,1209052,3,"Philadelphia, Pennsylvania, United States",US,USPA,39.9523,-75.1638,1209052,20180420,https://www.timesunion.com/business/article/Airline-resisted-proposed-guideline-12849564.php
